,Unnamed: 0,word,entity_group
2730,29,AL,others
2731,30,RITIRO;,others
2732,31,;Consegna,others
2733,32,presso;,others
2734,33,4317,others
2735,34,"EAST PARKWAY;GATLINBURG,",others
2736,35,37738,others
2737,36,";TENNESEE,",others
2738,37,USA,others
2739,0,Buongiorno,others
2740,1,a,others
2741,2,"tutti,;",others
2742,3,;avrei,others
2743,4,bisogno,others
2744,5,della,others
2745,6,vostra,others
2746,7,miglior,others
2747,8,quotazione,others
2748,9,per,others
2749,10,la,others
2750,11,destinazione;,others
2751,12,MONEDA,pickup_location
2752,13,2723,others
2753,14,;SANTIAGO CHILE;CILE,others
2754,15,;,others
2755,16,;Si,others
2756,17,tratta,others
2757,18,di,others
2758,19,merce,others
2759,20,a,others
2760,21,nulla,others
2761,22,osta.;,others
2762,23,;Vi,others
2763,24,do,others
2764,25,le,others
2765,26,dimensioni,others
2766,27,sia,others
2767,28,a,others
2768,29,cartoni che palette,others
2769,30,.,others
2770,31,Fatemi,others
2771,32,avere,others
2772,33,per,others
2773,34,cortesia,others
2774,35,la,others
2775,36,quotazione,others
2776,37,per,others
2777,38,entrambi.;,others
2778,39,;Dovrebbero,others
2779,40,essere,others
2780,41,21,others
2781,42,cartoni,others
2782,43,39x29x24,measures
2783,44,per,others
2784,45,un,others
2785,46,peso,others
2786,47,totale,others
2787,48,di,others
2788,49,circa,others
2789,50,110kg,weight
2790,51,;Oppure,others
2791,52,1,quantity
2792,53,paletta,package_type
2793,54,120x80x100,measures
2794,55,per,others
2795,56,un,others
2796,57,peso,others
2797,58,di,others
2798,59,115 kg.,weight
2799,60,;,others
2800,61,;,others
2801,62,;Vi,others
2802,63,ringrazio,others
2803,64,e,others
2804,65,resto,others
2805,66,a,others
2806,67,disposizione;,others
2807,68,;Buon,others
2808,69,lavoro;,others
2809,70,;,others
2810,71,;Luigi,others
2811,72,Buffoli;,others
2812,73,;,others
2813,74,;,others
2814,75,Chiappa Firearms SRL,company
2815,0,Buongiorno,others
2816,1,Sonia!!;,others
2817,2,;Ho,others
2818,3,bisogno,others
2819,4,di,others
2820,5,chiederti,others
2821,6,una,others
2822,7,quotazione,others
2823,8,per,others
2824,9,il,others
2825,10,Fierce,others
2826,11,USA,delivery_state
2827,12,;,others
2828,13,;,others
2829,14,28,quantity
2830,15,cartoni,package_type
2831,16,;Peso,others
2832,17,(stimato),others
2833,18,575 kg,weight
2834,19,;,others
2835,20,;Sul,others
2836,21,03/07;,others
2837,22,;Grazie;,others
2838,23,;Barbara;,others
2839,24,;RIZZINI SRL,company
2840,25,;,others
2841,26,Via 2 Giugno 7/7 bis,others
2842,27,;,others
2843,28,25060,others
2844,29,MARCHENO ( BS ),others
2845,0,Ciao,others
2846,1,"Dario,;tra",others
2847,2,fine,others
2848,3,Giugno,others
2849,4,e,others
2850,5,inizio,others
2851,6,Luglio,others
2852,7,avremo,others
2853,8,una,others
2854,9,nuova,others
2855,10,spedizione,others
2856,11,per,others
2857,12,il,others
2858,13,cliente,others
2859,14,in,others
2860,15,oggetto.;,others
2861,16,;Ti,others
2862,17,chiedo,others
2863,18,quindi,others
2864,19,quotazione,others
2865,20,per,others
2866,21,i,others
2867,22,seguenti,others
2868,23,I,others
2869,24,MB,commodity
2870,25,ALLI:;No.,others
2871,26,24,others
2872,27,Cartoni,others
2873,28,100x40x20cm/cad,measures
2874,29,â€“,others
2875,30,n.w.,others
2876,31,20kg/cad â€“ g.w. 22kg/cad,weight
2877,32,;No.,others
2878,33,12,quantity
2879,34,Cartoni,others
2880,35,103x51x31cm/cad,measures
2881,36,â€“,others
2882,37,n.w.,others
2883,38,30kg/cad â€“ g.w. 32kg/cad,measures
2884,39,;TOTALE:,others
2885,40,36,quantity
2886,41,COLLI,package_type
2887,42,-,others
2888,43,TOTALE,others
2889,44,LORDO:,others
2890,45,912KG,weight
2891,46,;,others
2892,47,;Ti,others
2893,48,chiedo,others
2894,49,per,others
2895,50,cortesia,others
2896,51,di,others
2897,52,"indicarmi,",others
2898,53,nella,others
2899,54,"quotazione,",others
2900,55,la,others
2901,56,percentuale,others
2902,57,da,others
2903,58,applicare,others
2904,59,per,others
2905,60,il,others
2906,61,calcolo,others
2907,62,dellâ€™assicurazione.;,others
2908,63,;Grazie,others
2909,64,per,others
2910,65,la,others
2911,66,collaborazione,others
2912,67,e,others
2913,68,buona,others
2914,69,giornata;,others
2915,70,;Clarissa,others
2916,71,Griotti;,others
2917,72,;C.D. Europe SRL,company
2918,0,Ciao,others
2919,1,Sonia;,others
2920,2,;Mi,others
2921,3,servirebbe,others
2922,4,una,others
2923,5,quotazione,others
2924,6,indicativa,others
2925,7,per,others
2926,8,spedire,others
2927,9,a,others
2928,10,Belgrado,delivery_port
2929,11,;,others
2930,12,;,others
2931,13,3,quantity
2932,14,colli,package_type
2933,15,45x45x140 cm,measures
2934,16,â€“,others
2935,17,peso,others
2936,18,lordo,others
2937,19,150 Kg,weight
2938,20,;,others
2939,21,;,others
2940,22,;Non,others
2941,23,tribulare,others
2942,24,"troppo,",others
2943,25,tanto,others
2944,26,fino,others
2945,27,a,others
2946,28,settembre,others
2947,29,non,others
2948,30,se,others
2949,31,ne,others
2950,32,fa,others
2951,33,"nulla,",others
2952,34,perchÃ©,others
2953,35,momentaneamente,others
2954,36,non,others
2955,37,possono,others
2956,38,importare,others
2957,39,nulla,others
2958,40,(il,others
2959,41,loro,others
2960,42,governo,others
2961,43,ha,others
2962,44,sospeso,others
2963,45,le,others
2964,46,licenze,others
2965,47,dopo,others
2966,48,varie,others
2967,49,sparatorie,others
2968,50,avvenute,others
2969,51,nei,others
2970,52,mesi,others
2971,53,scorsi).;Solo,others
2972,54,che,others
2973,55,se,others
2974,56,non,others
2975,57,gli,others
2976,58,mando,others
2977,59,una,others
2978,60,"quotazione,",others
2979,61,mi,others
2980,62,stressano,others
2981,63,da,others
2982,64,morire!;,others
2983,65,;Grazie,others
2984,66,mille,others
2985,67,e,others
2986,68,buon,others
2987,69,lavoro;,others
2988,70,;Cordialmente,others
2989,71,/,others
2990,72,Kind,others
2991,73,regards;Nicole,others
2992,74,Ghirardini;;,others
2993,75,SABATTI SPA,company
2994,0,Ciao,others
2995,1,"Mirko,;con",others
2996,2,questa,others
2997,3,mail,others
2998,4,ti,others
2999,5,chiedo,others
3000,6,offerta,others
3001,7,sia,others
3002,8,via,others
3003,9,mare,others
3004,10,che,others
3005,11,aereo,others
3006,12,per,others
3007,13,la,others
3008,14,spedizione,others
3009,15,di,others
3010,16,1,quantity
3011,17,pallet di,package_type
3012,18,"pastiglie fumiganti,",others
3013,19,no,others
3014,20,ADR/IMO/IATA,others
3015,21,al,others
3016,22,cliente,others
3017,23,in,others
3018,24,packing,others
3019,25,list.;Considera,others
3020,26,Sydney,others
3021,27,come,others
3022,28,porto/aeroporto,others
3023,29,di,others
3024,30,arrivo.;Per,others
3025,31,lâ€™aereo,others
3026,32,Ã¨,others
3027,33,necessaria,others
3028,34,la,others
3029,35,stiva,others
3030,36,pressurizzata.;Grazie;,others
3031,37,;Cordiali,others
3032,38,saluti/Best,others
3033,39,"regards,;Claudia",others
3034,40,Gorlani;,others
3035,41,KEMPER SRL,company
3036,0,"Buongiorno,",others
3037,1,avrei,others
3038,2,bisogno,others
3039,3,gentilmente,others
3040,4,di,others
3041,5,due,others
3042,6,preventivi.,others
3043,7,;Uno,others
3044,8,per,others
3045,9,un,others
3046,10,bancale,package_type
3047,11,via,others
3048,12,aerea,others
3049,13,e,others
3050,14,lâ€™altro,others
3051,15,per,others
3052,16,due,quantity
3053,17,bancali,package_type
3054,18,via,others
3055,19,mare.;,others
3056,20,;CPT,incoterms
3057,21,SANTA MARTA,pickup_location
3058,22,;,others
3059,23,1,quantity
3060,24,pallet,package_type
3061,25,80x60x60h,measures
3062,26,;,others
3063,27,Kg 100,weight
3064,28,;,others
3065,29,Non sovrapponibile,stackable
3066,30,;,others
3067,31,Avremmo,others
3068,32,bisogno,others
3069,33,di,others
3070,34,sapere,others
3071,35,anche,others
3072,36,il,others
3073,37,transit,others
3074,38,time,others
3075,39,;,others
3076,40,;CFR,incoterms
3077,41,CARTAGENA,others
3078,42,;,others
3079,43,1,quantity
3080,44,pallet,package_type
3081,45,120x80x50h,measures
3082,46,;,others
3083,47,Kg 320,weight
3084,48,;,others
3085,49,Non sovrapponibile,stackable
3086,50,;,others
3087,51,;,others
3088,52,1,quantity
3089,53,pallet,package_type
3090,54,170x85x135h,measures
3091,55,;,others
3092,56,Kg 350,weight
3093,57,;,others
3094,58,Non sovrapponibile,stackable
3095,0,"Buongiorno,",others
3096,1,avrei,others
3097,2,bisogno,others
3098,3,di,others
3099,4,un,others
3100,5,preventivo,others
3101,6,sia,others
3102,7,via,others
3103,8,mare,others
3104,9,che,others
3105,10,via,others
3106,11,aereo,others
3107,12,del,others
3108,13,seguente,others
3109,14,pallet.;,others
3110,15,;,others
3111,16,CPT,incoterms
3112,17,CH,others
3113,18,ILE,others
3114,19,", SANTIAGO-",others
3115,20,VIA,others
3116,21,AERE,others
3117,22,O,others
3118,23,;,others
3119,24,1,quantity
3120,25,PALLET,package_type
3121,26,120x80x95,measures
3122,27,;Peso,others
3123,28,280kg,weight
3124,29,;,others
3125,30,Non sovrapponibile,stackable
3126,31,;,others
3127,32,;,others
3128,33,;,others
3129,34,;,others
3130,35,CIF,incoterms
3131,36,CHILE,others
3132,37,", S",others
3133,38,ANTI,others
3134,39,AGO,others
3135,40,-,others
3136,41,VIA,others
3137,42,MARE;,others
3138,43,1,quantity
3139,44,PALLET,package_type
3140,45,120x80x95,measures
3141,46,;Peso,others
3142,47,280kg,weight
3143,48,;,others
3144,49,Non sovrapponibile,stackable
3145,0,Buongiorno,others
3146,1,"Dario,",others
3147,2,;,others
3148,3,;avrei,others
3149,4,una,others
3150,5,spedizione,others
3151,6,pronta,others
3152,7,per,others
3153,8,il,others
3154,9,Canada,pickup_state
3155,10,",",others
3156,11,si,others
3157,12,tratta,others
3158,13,di,others
3159,14,:;,others
3160,15,;,others
3161,16,8,quantity
3162,17,cartoni,package_type
3163,18,;51x37x60;,measures
3164,19,;,others
3165,20,5,quantity
3166,21,cartoni,package_type
3167,22,;,others
3168,23,"50,5x36,5x31,5;",measures
3169,24,;Tot.,others
3170,25,13,quantity
3171,26,cartoni,package_type
3172,27,;,others
3173,28,"Kg 214,74",weight
3174,29,;Volume,others
3175,30,"1,194;",volume
3176,31,;Riuscite,others
3177,32,a,others
3178,33,mandarmi,others
3179,34,la,others
3180,35,quotazione,others
3181,36,e,others
3182,37,a,others
3183,38,ritirare,others
3184,39,domani?;,others
3185,40,;Grazie!;,others
3186,41,;Edea Srl,company
3187,0,Ciao,others
3188,1,"Sonia,;;",others
3189,2,Avrei,others
3190,3,bisogno,others
3191,4,di,others
3192,5,quotazione,others
3193,6,per,others
3194,7,la,others
3195,8,prossima,others
3196,9,spedizione,others
3197,10,in,others
3198,11,Norvegia,pickup_state
3199,12,:;NR.,others
3200,13,15,quantity
3201,14,CRTNS,package_type
3202,15,TOTALI:;;-,others
3203,16,NR.,others
3204,17,14,quantity
3205,18,-,others
3206,19,CM 50X43X31,measures
3207,20,;-,others
3208,21,NR.,others
3209,22,1,quantity
3210,23,-,others
3211,24,CM 35X32X29,measures
3212,25,;PESO,others
3213,26,TOTALE:,others
3214,27,321 Kg,weight
3215,28,;Si,others
3216,29,tratta,others
3217,30,di,others
3218,31,pistole e parti d'arma.;;;,others
3219,32,Grazie,others
3220,33,e,others
3221,34,buon,others
3222,35,"lavoro,;Roberta",others
3223,36,;--,others
3224,37,;Cordiali,others
3225,38,Saluti,others
3226,39,/,others
3227,40,Best,others
3228,41,regards;Export,others
3229,42,Department;Roberta,others
3230,43,Bianchi;,others
3231,44,FRATELLI TANFOGLIO S.R.L.,company
3232,0,Ciao,others
3233,1,"Sonia,",others
3234,2,;,others
3235,3,;per,others
3236,4,favore,others
3237,5,mi,others
3238,6,servirebbe,others
3239,7,preventivo,others
3240,8,per,others
3241,9,spedizione,others
3242,10,in,others
3243,11,Kuwait,delivery_port
3244,12,(,others
3245,13,Kuwait,others
3246,14,City),others
3247,15,per:;,others
3248,16,;n.,others
3249,17,4,quantity
3250,18,cartoni,package_type
3251,19,;kg. 125,weight
3252,20,;mc,others
3253,21,"0,4",others
3254,22,;,others
3255,23,;grazie;,others
3256,24,;Martina,others
3257,25,LEPRI;International,others
3258,26,Sales,others
3259,27,Dept.;,others
3260,28,;;,others
3261,29,;FABARM S.p.A.,company
3262,30,";Via Averolda,31",others
3263,31,I,others
3264,32,25039,others
3265,33,TRAVAGLIATO (BS),others
3266,34,I,others
3267,35,ITALY,others
3268,0,"Ciao,",others
3269,1,;mi,others
3270,2,serve,others
3271,3,quotazione,others
3272,4,per,others
3273,5,Armenia,delivery_state
3274,6,Aspar Arms LLC,incoterms
3275,7,;,others
3276,8,13,quantity
3277,9,COLLI,package_type
3278,10,"KG 213,55",weight
3279,11,120X40X40;,measures
3280,12,;Date,others
3281,13,mercoledÃ¬â€™,others
3282,14,7-May,others
3283,15,lunedi,others
3284,16,10/07;Attendo,others
3285,17,quotazione,others
3286,18,per,others
3287,19,fattura;Grazie,others
3288,20,;Nicola,others
3289,21,;,others
3290,22,;Armeria,others
3291,23,Brignoli,others
3292,24,Silvio,others
3293,25,&,others
3294,26,c,others
3295,27,snc;Via,others
3296,28,Alfieri 6;25063 Gardone V,others
3297,0,Ciao,others
3298,1,Mirko!;come,others
3299,2,stai?,others
3300,3,pronto,others
3301,4,per,others
3302,5,il,others
3303,6,we,others
3304,7,lungo?;Volevo,others
3305,8,chiederti,others
3306,9,offerta,others
3307,10,per,others
3308,11,trasporto,others
3309,12,via,others
3310,13,mare,others
3311,14,per,others
3312,15,Lima,delivery_port
3313,16,di:;,others
3314,17,2,quantity
3315,18,palette,package_type
3316,19,;Peso,others
3317,20,tot,others
3318,21,1400 kg,weight
3319,22,;Misure,others
3320,23,80x120x150 cm,measures
3321,24,;Mi,others
3322,25,dai,others
3323,26,anche,others
3324,27,il,others
3325,28,transit,others
3326,29,time,others
3327,30,approssimativo,others
3328,31,per,others
3329,32,favore?;Per,others
3330,33,ora,others
3331,34,devo,others
3332,35,solo,others
3333,36,mettere,others
3334,37,il,others
3335,38,costo,others
3336,39,in,others
3337,40,quotazione;,others
3338,41,se,others
3339,42,lâ€™ordine,others
3340,43,va,others
3341,44,a,others
3342,45,buon,others
3343,46,fine,others
3344,47,ovviamente,others
3345,48,il,others
3346,49,servizio,others
3347,50,Ã¨,others
3348,51,tuo;,others
3349,52,OMB Saleri S.p.a.,company
3350,0,"Buongiorno,;con",others
3351,1,la,others
3352,2,presente,others
3353,3,Vi,others
3354,4,chiedo,others
3355,5,quotazione,others
3356,6,via,others
3357,7,mare,others
3358,8,per,others
3359,9,la,others
3360,10,seguente,others
3361,11,spedizione:;NÂ°,others
3362,12,2,quantity
3363,13,CARTON PALLES,package_type
3364,14,MIS.98X86X83H,measures
3365,15,;NÂ°,others
3366,16,1;,quantity
3367,17,CARTON PALLE,others
3368,18,MIS,others
3369,19,.98X86X60H,measures
3370,20,;PESO,others
3371,21,LORDO,others
3372,22,TOT,others
3373,23,KG.1700,weight
3374,24,CIRCA;RESA:,others
3375,25,CIF,others
3376,26,;NOLO:,others
3377,27,MARE;Destinazione:,others
3378,28,"MANUFACTURERA SOLMATIC,SA",others
3379,29,DE,others
3380,30,CV,others
3381,31,;KM7,others
3382,32,CARR CUAUHTEMOC A.OBREGON 722;,others
3383,33,31607,others
3384,34,CUAUHTEMOC CHI,others
3385,35,HUAAHU,others
3386,36,MESSICO,others
3387,37,;Da,others
3388,38,ritirare,others
3389,39,presso,others
3390,40,il,others
3391,41,nostro,others
3392,42,magazzino:,others
3393,43,;MP GAS CONTROLS S.p.A.,company
3394,44,;LOCALITAâ€™,others
3395,45,N,others
3396,46,"EZIOLE, 2",others
3397,47,;,others
3398,48,25055,others
3399,49,PISOGNE (BS,others
3400,0,Buongiorno,others
3401,1,"Mirko,;il",others
3402,2,cliente,others
3403,3,mi,others
3404,4,chiede,others
3405,5,lâ€™aggiornamento,others
3406,6,della,others
3407,7,quotazione,others
3408,8,per,others
3409,9,la,others
3410,10,spedizione,others
3411,11,del,others
3412,12,container,package_type
3413,13,pieno,others
3414,14,oppure,others
3415,15,6,quantity
3416,16,pallets,package_type
3417,17,CIF,incoterms
3418,18,Auckland.,others
3419,19,;Ti,others
3420,20,rimando,others
3421,21,la,others
3422,22,documentazione.;Mi,others
3423,23,potresti,others
3424,24,far,others
3425,25,sapere?;Claudia,others
3426,26,Gorlani;,others
3427,27,KEMPER SRL,company
3428,28,";Via Ponterosso, snc;",others
3429,29,25020,others
3430,30,;DELLO (BS);,others
3431,0,"Buonasera,",others
3432,1,avrei,others
3433,2,bisogno,others
3434,3,di,others
3435,4,un,others
3436,5,preventivo,others
3437,6,CFR,incoterms
3438,7,via,others
3439,8,mare,others
3440,9,per:;,others
3441,10,1,quantity
3442,11,pallet,package_type
3443,12,250x80x60,measures
3444,13,;Peso,others
3445,14,lordo,others
3446,15,200,others
3447,16,;Peso,others
3448,17,netto,others
3449,18,180;,weight
3450,19,Non sovrapponibile,stackable
3451,20,;Ritiro,others
3452,21,presso,others
3453,22,ns,others
3454,23,sede,others
3455,24,di,others
3456,25,Rezzato (BS);Destinazione;Santa Marta- BogotÃ ,others
3457,0,siamo,others
3458,1,in,others
3459,2,approntamento,others
3460,3,con,others
3461,4,altra,others
3462,5,merce,others
3463,6,per,others
3464,7,il,others
3465,8,nostro,others
3466,9,cliente,others
3467,10,Casale,pickup_location
3468,11,#NAME?,delivery_port
3469,12,",;ti",others
3470,13,chiedo,others
3471,14,gentilmente,others
3472,15,quotazione,others
3473,16,e,others
3474,17,prossime,others
3475,18,partenze,others
3476,19,navi,others
3477,20,con,others
3478,21,ultimo,others
3479,22,giorno,others
3480,23,di,others
3481,24,carico,others
3482,25,per,others
3483,26,la,others
3484,27,seguente,others
3485,28,merce:;,others
3486,29,NÂ°3,quantity
3487,30,PALLETS,package_type
3488,31,MIS,others
3489,32,.98X86X83H,measures
3490,33,;,others
3491,34,PALLET,package_type
3492,35,DA,others
3493,36,SOVRAPPORRE,stackable
3494,37,;PESO,others
3495,38,LORDO,others
3496,39,TOT,others
3497,40,KG.550,weight
3498,41,CIRCA;RESA:,others
3499,42,CFR,incoterms
3500,43,;NOLO:,others
3501,44,MARE;DESTINAZIONE:,others
3502,45,CASALE SWIFT APPLIANCE GROUP,others
3503,46,;,others
3504,47,14-16 Brooklyn Court;,others
3505,48,3061,others
3506,49,Campbellfield Victoria,others
3507,50,;,others
3508,51,AUSTRA,others
3509,52,LIA;Da,others
3510,53,ritirare,others
3511,54,presso,others
3512,55,il,others
3513,56,nostro,others
3514,57,magazzino:;,others
3515,58,MP GAS CONTROLS SPA,company
3516,59,;,others
3517,60,"VIA NEZIOLE, 2 -",others
3518,61,25055,others
3519,62,PISOGNE (BS,others
3520,63,);Orari,others
3521,64,magazzino,others
3522,65,8:00/12:00,others
3523,66,â€“,others
3524,67,13:30,others
3525,68,17:30;La,others
3526,69,merce,others
3527,70,Ã¨,others
3528,71,pronta,others
3529,72,al,others
3530,73,ritiro,others
3531,74,questa,others
3532,75,settimana;,others
3533,76,MP GAS CONTROLS S.p.A.,others
3534,77,;,others
3535,78,Via Neziole 2 -,others
3536,79,25055,others
3537,80,Pisogne (BS),others
3538,81,-,others
3539,82,Italy,others
3540,0,Buon,others
3541,1,pomeriggio,others
3542,2,"Carlo,;ho",others
3543,3,cortesemente,others
3544,4,bisogno,others
3545,5,di,others
3546,6,ricevere,others
3547,7,le,others
3548,8,quotazioni,others
3549,9,aggiornate,others
3550,10,per,others
3551,11,container,package_type
3552,12,via,others
3553,13,mare,others
3554,14,20,others
3555,15,â€™box,others
3556,16,e,others
3557,17,40â€™,others
3558,18,box,others
3559,19,per,others
3560,20,la,others
3561,21,CF-USA.,others
3562,22,;Se,others
3563,23,non,others
3564,24,vi,others
3565,25,Ã¨,others
3566,26,possibile,others
3567,27,quotare,others
3568,28,fino,others
3569,29,a,others
3570,30,Dayton,others
3571,31,",",others
3572,32,fatemi,others
3573,33,avere,others
3574,34,la,others
3575,35,quotazione,others
3576,36,fino,others
3577,37,al,others
3578,38,porto.;Erika,others
3579,39,Castioni,others
3580,40,|,others
3581,41,Customer,others
3582,42,Service,others
3583,43,&,others
3584,44,Sales,others
3585,45,Representative;,others
3586,46,"Chiappa Firearms SRL ;Via Milano, 2 - Azzano Mella (BS) Italy;Erika Castioni | Customer Service & Sales Representative;Chiappa Firearms SRL",company
3587,0,Buongiorno;avremmo,others
3588,1,bisogno,others
3589,2,di,others
3590,3,spedire,others
3591,4,un,others
3592,5,container,others
3593,6,20,others
3594,7,piedi,others
3595,8,a,others
3596,9,questo,others
3597,10,indirizzo;12,others
3598,11,Airpark,others
3599,12,Road;03784,others
3600,13,â€“,others
3601,14,West Lebanon,delivery_state
3602,15,(NH,pickup_location
3603,16,);,others
3604,17,USA,delivery_state
3605,18,;Il,others
3606,19,"materiale,",others
3607,20,10,others
3608,21,bancali,others
3609,22,di,others
3610,23,"calendari,",others
3611,24,potrebbe,others
3612,25,essere,others
3613,26,pronto,others
3614,27,giÃ ,others
3615,28,venerdÃ¬,others
3616,29,19,others
3617,30,(da,others
3618,31,confermare),others
3619,32,a,others
3620,33,Bassano d. G.,others